checkpoint_name,checkpoint_step,scene_token,variant,method_key,method_label,action_gate_scale,action_vector_scale,comparison_mode,correct_model_mode,comparison_model_mode,correct_local_file,comparison_local_file,correct_remote_relpath,comparison_remote_relpath,future_rgb_mae_correct_vs_mode,future_temporal_delta_mae_correct_vs_mode
step_010000,10000,00c73f2a3515,,v4_main_text_r32_3epoch,V4 main text rank32 continued to 3 epochs,1.0,1.0,zero,v4_main_text_r32_3epoch_step010000_correct,v4_main_text_r32_3epoch_step010000_zero,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r32_3epoch_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00c73f2a3515_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r32_3epoch_step010000_zero_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00c73f2a3515_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00021_scene_00c73f2a3515_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00026_scene_00c73f2a3515_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,1.2926637155038339,1.4728915075740905
step_010000,10000,00c73f2a3515,,v4_main_text_r64_3epoch,V4 main text rank64 continued to 3 epochs,1.0,1.0,zero,v4_main_text_r64_3epoch_step010000_correct,v4_main_text_r64_3epoch_step010000_zero,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r64_3epoch_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00c73f2a3515_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r64_3epoch_step010000_zero_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00c73f2a3515_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00161_scene_00c73f2a3515_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00166_scene_00c73f2a3515_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,1.3126162776240595,1.4698838068286018
step_010000,10000,00f755ca8954,,v4_main_text_r128_partial,V4 main text rank128 trained until r32/r64 completed,1.0,1.0,reversed_future,v4_main_text_r128_partial_step010000_correct,v4_main_text_r128_partial_step010000_reversed_future,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step010000_reversed_future_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00302_scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00317_scene_00f755ca8954_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,4.7513915167914496,2.8072410905864875
step_010000,10000,00f755ca8954,,v4_main_text_r32_3epoch,V4 main text rank32 continued to 3 epochs,1.0,1.0,reversed_future,v4_main_text_r32_3epoch_step010000_correct,v4_main_text_r32_3epoch_step010000_reversed_future,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r32_3epoch_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r32_3epoch_step010000_reversed_future_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00022_scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00037_scene_00f755ca8954_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,12.83733883610478,5.6373222959993035
step_010000,10000,00f755ca8954,,v4_main_text_r64_3epoch,V4 main text rank64 continued to 3 epochs,1.0,1.0,reversed_future,v4_main_text_r64_3epoch_step010000_correct,v4_main_text_r64_3epoch_step010000_reversed_future,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r64_3epoch_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r64_3epoch_step010000_reversed_future_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00162_scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00177_scene_00f755ca8954_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,4.017080589577004,2.7404698474866125
step_010000,10000,00f755ca8954,,v4_main_text_r128_partial,V4 main text rank128 trained until r32/r64 completed,1.0,1.0,shuffled,v4_main_text_r128_partial_step010000_correct,v4_main_text_r128_partial_step010000_shuffled,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step010000_shuffled_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00302_scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00312_scene_00f755ca8954_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,9.410298524079499,4.5979192312894295
step_010000,10000,00f755ca8954,,v4_main_text_r32_3epoch,V4 main text rank32 continued to 3 epochs,1.0,1.0,shuffled,v4_main_text_r32_3epoch_step010000_correct,v4_main_text_r32_3epoch_step010000_shuffled,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r32_3epoch_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r32_3epoch_step010000_shuffled_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00022_scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00032_scene_00f755ca8954_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,12.069565101906106,5.324121896090082
step_010000,10000,00f755ca8954,,v4_main_text_r64_3epoch,V4 main text rank64 continued to 3 epochs,1.0,1.0,shuffled,v4_main_text_r64_3epoch_step010000_correct,v4_main_text_r64_3epoch_step010000_shuffled,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r64_3epoch_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r64_3epoch_step010000_shuffled_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00162_scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00172_scene_00f755ca8954_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,5.377431516294126,3.338101310909074
step_010000,10000,00f755ca8954,,v4_main_text_r128_partial,V4 main text rank128 trained until r32/r64 completed,1.0,1.0,zero,v4_main_text_r128_partial_step010000_correct,v4_main_text_r128_partial_step010000_zero,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step010000_zero_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00302_scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00307_scene_00f755ca8954_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,9.762426305700231,4.793464195000734
step_010000,10000,00f755ca8954,,v4_main_text_r32_3epoch,V4 main text rank32 continued to 3 epochs,1.0,1.0,zero,v4_main_text_r32_3epoch_step010000_correct,v4_main_text_r32_3epoch_step010000_zero,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r32_3epoch_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r32_3epoch_step010000_zero_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00022_scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00027_scene_00f755ca8954_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,12.271200321338794,5.3814342659963685
step_010000,10000,00f755ca8954,,v4_main_text_r64_3epoch,V4 main text rank64 continued to 3 epochs,1.0,1.0,zero,v4_main_text_r64_3epoch_step010000_correct,v4_main_text_r64_3epoch_step010000_zero,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r64_3epoch_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r64_3epoch_step010000_zero_g1p000_seed231_all5/generated_action_lora/step_010000/scene_00f755ca8954_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00162_scene_00f755ca8954_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00167_scene_00f755ca8954_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,8.932052824232313,4.4072373081261
step_010000,10000,01d758be9706,,v4_main_text_r128_partial,V4 main text rank128 trained until r32/r64 completed,1.0,1.0,reversed_future,v4_main_text_r128_partial_step010000_correct,v4_main_text_r128_partial_step010000_reversed_future,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step010000_reversed_future_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00303_scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00318_scene_01d758be9706_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,1.698810718677662,1.3890264806613115
step_010000,10000,01d758be9706,,v4_main_text_r32_3epoch,V4 main text rank32 continued to 3 epochs,1.0,1.0,reversed_future,v4_main_text_r32_3epoch_step010000_correct,v4_main_text_r32_3epoch_step010000_reversed_future,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r32_3epoch_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r32_3epoch_step010000_reversed_future_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00023_scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00038_scene_01d758be9706_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,1.8226035082781757,1.4813536164906103
step_010000,10000,01d758be9706,,v4_main_text_r64_3epoch,V4 main text rank64 continued to 3 epochs,1.0,1.0,reversed_future,v4_main_text_r64_3epoch_step010000_correct,v4_main_text_r64_3epoch_step010000_reversed_future,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r64_3epoch_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r64_3epoch_step010000_reversed_future_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00163_scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00178_scene_01d758be9706_49ctx_72future_action_lora_step010000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,1.5835402453387226,1.283291668959067
step_010000,10000,01d758be9706,,v4_main_text_r128_partial,V4 main text rank128 trained until r32/r64 completed,1.0,1.0,shuffled,v4_main_text_r128_partial_step010000_correct,v4_main_text_r128_partial_step010000_shuffled,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step010000_shuffled_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00303_scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00313_scene_01d758be9706_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,1.743742342348452,1.4050436960139745
step_010000,10000,01d758be9706,,v4_main_text_r32_3epoch,V4 main text rank32 continued to 3 epochs,1.0,1.0,shuffled,v4_main_text_r32_3epoch_step010000_correct,v4_main_text_r32_3epoch_step010000_shuffled,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r32_3epoch_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r32_3epoch_step010000_shuffled_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00023_scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00033_scene_01d758be9706_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,1.757473486441153,1.435753047746112
step_010000,10000,01d758be9706,,v4_main_text_r64_3epoch,V4 main text rank64 continued to 3 epochs,1.0,1.0,shuffled,v4_main_text_r64_3epoch_step010000_correct,v4_main_text_r64_3epoch_step010000_shuffled,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r64_3epoch_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r64_3epoch_step010000_shuffled_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00163_scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00173_scene_01d758be9706_49ctx_72future_action_lora_step010000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,1.612505453604239,1.2584940592447917
step_010000,10000,01d758be9706,,v4_main_text_r128_partial,V4 main text rank128 trained until r32/r64 completed,1.0,1.0,zero,v4_main_text_r128_partial_step010000_correct,v4_main_text_r128_partial_step010000_zero,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step010000_correct_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step010000_zero_g1p000_seed231_all5/generated_action_lora/step_010000/scene_01d758be9706_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00303_scene_01d758be9706_49ctx_72future_action_lora_step010000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_three_epoch_continuation_seed231_eval_counterfactual/counterfactual/00308_scene_01d758be9706_49ctx_72future_action_lora_step010000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,1.626720216539171,1.382652461808612
