scene_token,model_mode,generated_file,source_file,fps,context_frames,future_frames,total_frames,seed,using_lora,lora_step,future_mse,future_mae,future_psnr,future_global_ssim,context_mse,context_mae,context_psnr,context_global_ssim,generated_future_laplacian_sharpness,reference_future_laplacian_sharpness,sharpness_ratio_generated_over_reference,generated_future_fft_high_frequency_energy,reference_future_fft_high_frequency_energy,fft_high_frequency_energy_ratio_generated_over_reference,generated_future_temporal_delta_mae,reference_future_temporal_delta_mae,motion_ratio_generated_over_reference,temporal_delta_error_mae,generated_future_low_frequency_temporal_delta_mae,reference_future_low_frequency_temporal_delta_mae,low_frequency_motion_ratio_generated_over_reference,low_frequency_temporal_delta_error_mae,context_to_future_boundary_mae_generated,context_to_future_boundary_mae_reference,boundary_mae_ratio_generated_over_reference,copy_leakage_min_context_mse_downsampled,copy_leakage_future_mse_downsampled,copy_leakage_ratio_min_context_over_future
0081c4821701,v4_main_text_r128_partial_step000250,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000250_g1p000_seed231_all5/generated_action_lora/step_000250/scene_0081c4821701_49ctx_72future_action_lora_step000250_correct_g1p000_v1p000_seed231/scene_0081c4821701_49ctx_72future_action_lora_step000250_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_0081c4821701_frames_000009_000209_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000250,3045.864990234375,33.961997985839844,13.293697118008112,0.7725090504847597,58.6584358215332,4.672177314758301,30.447498829109666,0.9940430818561762,110.153076171875,439.26947021484375,0.2507642430009986,6282297.5,7068369.5,0.8887901941176108,7.662332534790039,7.687957763671875,0.9966668353716869,13.122480392456055,7.685211181640625,7.649399280548096,1.0046816618899208,13.135391235351562,3.5242843627929688,6.45077657699585,0.5463348979347601,3345.3189332750107,3056.25341796875,1.0945816579236352
00c73f2a3515,v4_main_text_r128_partial_step000250,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000250_g1p000_seed231_all5/generated_action_lora/step_000250/scene_00c73f2a3515_49ctx_72future_action_lora_step000250_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step000250_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_00c73f2a3515_frames_000010_000210_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000250,830.91064453125,14.16551399230957,18.935260382553345,0.6119022545731344,33.5366096496582,4.336223125457764,32.87561204949322,0.9820741977646431,21.106956481933594,73.74777221679688,0.2862046655441376,1418426.5,1476162.5,0.9608877748892822,2.757267951965332,3.0950305461883545,0.8908693826498774,4.838131904602051,2.744309186935425,3.112804412841797,0.8816195375507198,4.850465774536133,2.6282005310058594,3.7376415729522705,0.7031708310462496,950.829692416721,829.6011962890625,1.1461286418943617
00f755ca8954,v4_main_text_r128_partial_step000250,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000250_g1p000_seed231_all5/generated_action_lora/step_000250/scene_00f755ca8954_49ctx_72future_action_lora_step000250_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step000250_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_00f755ca8954_frames_000008_000208_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000250,6602.8408203125,61.31521224975586,9.933495333348965,0.3857714726660547,111.28050231933594,6.4556097984313965,27.666612834775275,0.9849537525365911,231.74700927734375,314.9461364746094,0.7358306149471592,7879021.0,6245396.0,1.2615726849026068,7.742868900299072,14.631124496459961,0.5292053185776991,19.005077362060547,7.806478977203369,14.568788528442383,0.5358358357637576,19.02073097229004,13.405360221862793,17.358816146850586,0.7722508325716054,5797.935899522569,6633.732421875,0.8740081044577019
01d758be9706,v4_main_text_r128_partial_step000250,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000250_g1p000_seed231_all5/generated_action_lora/step_000250/scene_01d758be9706_49ctx_72future_action_lora_step000250_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step000250_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_01d758be9706_frames_000010_000210_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000250,997.9503784179688,16.808181762695312,18.139714136837764,0.9022464520461639,44.62138366699219,4.397522449493408,31.635373276493063,0.9958265120347752,43.18284606933594,170.26229858398438,0.25362541460131505,2824802.5,3399734.25,0.8308892084726917,2.701739549636841,5.403076648712158,0.5000372427218499,6.788233757019043,2.6632635593414307,5.380655288696289,0.4949701135726776,6.749093532562256,1.377349853515625,4.115085601806641,0.33470746098475546,1140.7260202831692,983.9990844726562,1.1592754894629864
023de465f73a,v4_main_text_r128_partial_step000250,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000250_g1p000_seed231_all5/generated_action_lora/step_000250/scene_023de465f73a_49ctx_72future_action_lora_step000250_correct_g1p000_v1p000_seed231/scene_023de465f73a_49ctx_72future_action_lora_step000250_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_023de465f73a_frames_000009_000209_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000250,172.9870147705078,6.889102935791016,25.750668567285366,0.821276018199279,21.75527000427246,3.8020970821380615,34.755158831845684,0.9708430643803746,11.435479164123535,36.264869689941406,0.31533214545908966,596159.0625,603392.5625,0.9880119503461728,1.4772417545318604,2.1478161811828613,0.6877877946325476,2.9211809635162354,1.4514446258544922,2.1803247928619385,0.6657011059115172,2.928204298019409,1.1520423889160156,2.0372021198272705,0.5655022531655791,188.72131141026816,167.7520294189453,1.1250016590795096
0081c4821701,v4_main_text_r128_partial_step000500,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000500_g1p000_seed231_all5/generated_action_lora/step_000500/scene_0081c4821701_49ctx_72future_action_lora_step000500_correct_g1p000_v1p000_seed231/scene_0081c4821701_49ctx_72future_action_lora_step000500_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_0081c4821701_frames_000009_000209_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000500,3051.779052734375,34.016395568847656,13.285272731485534,0.7723652272911337,58.33085632324219,4.6590142250061035,30.471820087525014,0.9940654741076096,109.75361633300781,439.26947021484375,0.2498548699032693,6215489.0,7068369.5,0.879338438659722,7.605485439300537,7.687957763671875,0.9892725315478388,13.067486763000488,7.620854377746582,7.649399280548096,0.9962683471270611,13.075039863586426,3.665616273880005,6.45077657699585,0.5682441842664308,3347.033029768202,3059.858154296875,1.0938523490273742
00c73f2a3515,v4_main_text_r128_partial_step000500,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000500_g1p000_seed231_all5/generated_action_lora/step_000500/scene_00c73f2a3515_49ctx_72future_action_lora_step000500_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step000500_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_00c73f2a3515_frames_000010_000210_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000500,824.2446899414062,14.097367286682129,18.97024202913289,0.6120302335987088,33.516746520996094,4.335968494415283,32.87818505938154,0.9821185462435201,21.162309646606445,73.74777221679688,0.2869552396022953,1424816.75,1476162.5,0.9652167359623348,2.7544453144073486,3.0950305461883545,0.8899573924398099,4.8418755531311035,2.7390217781066895,3.112804412841797,0.8799209377906699,4.857320785522461,2.6659774780273438,3.7376415729522705,0.7132779925501401,943.9010976155599,823.852783203125,1.145715735699392
00f755ca8954,v4_main_text_r128_partial_step000500,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000500_g1p000_seed231_all5/generated_action_lora/step_000500/scene_00f755ca8954_49ctx_72future_action_lora_step000500_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step000500_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_00f755ca8954_frames_000008_000208_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000500,6584.3349609375,61.33809280395508,9.945684444980678,0.3882417661906531,111.384033203125,6.455101013183594,27.66257421275845,0.9849483456712349,226.2928009033203,314.9461364746094,0.7185127064467539,8176784.0,6245396.0,1.309249885835902,7.71346378326416,14.631124496459961,0.5271955539118304,18.997554779052734,7.774501323699951,14.568788528442383,0.5336408932370685,19.01389503479004,13.683917999267578,17.358816146850586,0.7882978818086195,5853.291731092665,6612.9658203125,0.8851235421652405
01d758be9706,v4_main_text_r128_partial_step000500,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000500_g1p000_seed231_all5/generated_action_lora/step_000500/scene_01d758be9706_49ctx_72future_action_lora_step000500_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step000500_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_01d758be9706_frames_000010_000210_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000500,991.228515625,16.704017639160156,18.169065735527177,0.9026157853675593,44.54931640625,4.3951735496521,31.642393165415093,0.995835837638296,43.11078643798828,170.26229858398438,0.25320218742802447,2818281.5,3399734.25,0.828971117374836,2.6682288646698,5.403076648712158,0.49383509399330494,6.76220703125,2.6288650035858154,5.380655288696289,0.4885771086485599,6.723575592041016,1.43161141872406,4.115085601806641,0.34789347227565365,1133.989459991455,977.3890380859375,1.160223223100798
023de465f73a,v4_main_text_r128_partial_step000500,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000500_g1p000_seed231_all5/generated_action_lora/step_000500/scene_023de465f73a_49ctx_72future_action_lora_step000500_correct_g1p000_v1p000_seed231/scene_023de465f73a_49ctx_72future_action_lora_step000500_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_023de465f73a_frames_000009_000209_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000500,173.380859375,6.878168106079102,25.740792096345537,0.8214866180435324,21.72554588317871,3.7980475425720215,34.76109663384773,0.9708688064337587,11.232172966003418,36.264869689941406,0.3097259982466951,590520.125,603392.5625,0.978666562533243,1.4714362621307373,2.1478161811828613,0.6850848201173235,2.9171385765075684,1.446034550666809,2.1803247928619385,0.6632197897308294,2.9248459339141846,1.143145203590393,2.0372021198272705,0.5611348979390015,189.19475566016303,168.34475708007812,1.1238529725649073
0081c4821701,v4_main_text_r128_partial_step000750,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000750_g1p000_seed231_all5/generated_action_lora/step_000750/scene_0081c4821701_49ctx_72future_action_lora_step000750_correct_g1p000_v1p000_seed231/scene_0081c4821701_49ctx_72future_action_lora_step000750_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_0081c4821701_frames_000009_000209_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000750,3052.42919921875,34.026580810546875,13.284347615499946,0.7724300486176178,58.464290618896484,4.664801120758057,30.461896763649143,0.9940519536784731,109.09583282470703,439.26947021484375,0.24835742117782278,6235506.5,7068369.5,0.8821704213397447,7.687915325164795,7.687957763671875,0.9999944798724987,13.134997367858887,7.716671943664551,7.649399280548096,1.008794502764096,13.15035629272461,3.823960542678833,6.45077657699585,0.5927907279125866,3353.375774383545,3064.7607421875,1.094172125159122
00c73f2a3515,v4_main_text_r128_partial_step000750,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000750_g1p000_seed231_all5/generated_action_lora/step_000750/scene_00c73f2a3515_49ctx_72future_action_lora_step000750_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step000750_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_00c73f2a3515_frames_000010_000210_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000750,826.1314086914062,14.085405349731445,18.960312269490018,0.612157888984656,33.51185607910156,4.3375678062438965,32.878818786432454,0.9821019641435265,21.03716278076172,73.74777221679688,0.28525828168637574,1418669.125,1476162.5,0.9610521368751747,2.7503104209899902,3.0950305461883545,0.8886214142141828,4.830625534057617,2.733051061630249,3.112804412841797,0.8780028229062883,4.841128826141357,2.6290805339813232,3.7376415729522705,0.7034062744290052,945.1814151340061,824.872314453125,1.1458517864800006
00f755ca8954,v4_main_text_r128_partial_step000750,<repo>/data/b200_v4_three_epoch_continuation_generated/distilled098_full112_lowfreq_motion_v4_b200_three_epoch_24fps_minterpolate_seed231_runs/v4_main_text_r128_partial_step000750_g1p000_seed231_all5/generated_action_lora/step_000750/scene_00f755ca8954_49ctx_72future_action_lora_step000750_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step000750_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_00f755ca8954_frames_000008_000208_minterpolate_24fps.mp4,24,49,72,121,231,True,step_000750,6603.32177734375,61.22654724121094,9.9331790007531,0.38431265747448373,111.27379608154297,6.45667028427124,27.666874567043727,0.9849678563866334,229.4588165283203,314.9461364746094,0.7285652686417985,7869377.5,6245396.0,1.2600285874586656,7.8578033447265625,14.631124496459961,0.5370607943789815,19.09916877746582,7.907917499542236,14.568788528442383,0.5427985644862475,19.130361557006836,13.494555473327637,17.358816146850586,0.7773891582909562,5813.1753828260635,6685.4775390625,0.8695228349598556
