checkpoint_name,checkpoint_step,scene_token,variant,method_key,method_label,action_gate_scale,action_vector_scale,comparison_mode,correct_model_mode,comparison_model_mode,correct_local_file,comparison_local_file,correct_remote_relpath,comparison_remote_relpath,future_rgb_mae_correct_vs_mode,future_temporal_delta_mae_correct_vs_mode
step_003000,3000,0081c4821701,,v4_main_text_r32,V4 main text rank32 B200 one epoch,1.0,1.0,zero,v4_main_text_r32_step003000_correct,v4_main_text_r32_step003000_zero,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_0081c4821701_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_0081c4821701_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_zero_g1p000_seed231_all5/generated_action_lora/step_003000/scene_0081c4821701_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231/scene_0081c4821701_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00080_scene_0081c4821701_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00085_scene_0081c4821701_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,2.268983275802047,2.8724756375165055
step_003000,3000,0081c4821701,,v4_main_text_r64,V4 main text rank64 B200 one epoch,1.0,1.0,zero,v4_main_text_r64_step003000_correct,v4_main_text_r64_step003000_zero,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_0081c4821701_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_0081c4821701_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_zero_g1p000_seed231_all5/generated_action_lora/step_003000/scene_0081c4821701_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231/scene_0081c4821701_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00140_scene_0081c4821701_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00145_scene_0081c4821701_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,2.660016801622179,3.2598303853066315
step_003000,3000,00c73f2a3515,,v4_main_text_r32,V4 main text rank32 B200 one epoch,1.0,1.0,reversed_future,v4_main_text_r32_step003000_correct,v4_main_text_r32_step003000_reversed_future,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_reversed_future_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00081_scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00096_scene_00c73f2a3515_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,1.2348320572464555,1.3316256384334655
step_003000,3000,00c73f2a3515,,v4_main_text_r64,V4 main text rank64 B200 one epoch,1.0,1.0,reversed_future,v4_main_text_r64_step003000_correct,v4_main_text_r64_step003000_reversed_future,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_reversed_future_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00141_scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00156_scene_00c73f2a3515_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,1.479586707221137,1.5142659648483348
step_003000,3000,00c73f2a3515,,v4_main_text_r32,V4 main text rank32 B200 one epoch,1.0,1.0,shuffled,v4_main_text_r32_step003000_correct,v4_main_text_r32_step003000_shuffled,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_shuffled_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00081_scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00091_scene_00c73f2a3515_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,1.4841170840793185,1.4658650143045775
step_003000,3000,00c73f2a3515,,v4_main_text_r64,V4 main text rank64 B200 one epoch,1.0,1.0,shuffled,v4_main_text_r64_step003000_correct,v4_main_text_r64_step003000_shuffled,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_shuffled_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00141_scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00151_scene_00c73f2a3515_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,1.3016700038203486,1.3719636442515772
step_003000,3000,00c73f2a3515,,v4_main_text_r32,V4 main text rank32 B200 one epoch,1.0,1.0,zero,v4_main_text_r32_step003000_correct,v4_main_text_r32_step003000_zero,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_zero_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00081_scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00086_scene_00c73f2a3515_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,1.325823254055447,1.4562221043546435
step_003000,3000,00c73f2a3515,,v4_main_text_r64,V4 main text rank64 B200 one epoch,1.0,1.0,zero,v4_main_text_r64_step003000_correct,v4_main_text_r64_step003000_zero,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_zero_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00141_scene_00c73f2a3515_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00146_scene_00c73f2a3515_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,1.1973052554660373,1.3353030782350352
step_003000,3000,00f755ca8954,,v4_main_text_r32,V4 main text rank32 B200 one epoch,1.0,1.0,reversed_future,v4_main_text_r32_step003000_correct,v4_main_text_r32_step003000_reversed_future,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_reversed_future_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00f755ca8954_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00082_scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00097_scene_00f755ca8954_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,2.4264433119032116,2.097571789378851
step_003000,3000,00f755ca8954,,v4_main_text_r64,V4 main text rank64 B200 one epoch,1.0,1.0,reversed_future,v4_main_text_r64_step003000_correct,v4_main_text_r64_step003000_reversed_future,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_reversed_future_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00f755ca8954_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00142_scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00157_scene_00f755ca8954_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,9.931321673923069,4.7029743463220735
step_003000,3000,00f755ca8954,,v4_main_text_r32,V4 main text rank32 B200 one epoch,1.0,1.0,shuffled,v4_main_text_r32_step003000_correct,v4_main_text_r32_step003000_shuffled,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_shuffled_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00f755ca8954_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00082_scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00092_scene_00f755ca8954_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,2.9559384098759405,2.3333634927239215
step_003000,3000,00f755ca8954,,v4_main_text_r64,V4 main text rank64 B200 one epoch,1.0,1.0,shuffled,v4_main_text_r64_step003000_correct,v4_main_text_r64_step003000_shuffled,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_shuffled_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00f755ca8954_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00142_scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00152_scene_00f755ca8954_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,3.330397641217267,2.3518281318772005
step_003000,3000,00f755ca8954,,v4_main_text_r32,V4 main text rank32 B200 one epoch,1.0,1.0,zero,v4_main_text_r32_step003000_correct,v4_main_text_r32_step003000_zero,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_zero_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00f755ca8954_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00082_scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00087_scene_00f755ca8954_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,2.464862752843786,2.168542638071266
step_003000,3000,00f755ca8954,,v4_main_text_r64,V4 main text rank64 B200 one epoch,1.0,1.0,zero,v4_main_text_r64_step003000_correct,v4_main_text_r64_step003000_zero,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_zero_g1p000_seed231_all5/generated_action_lora/step_003000/scene_00f755ca8954_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00142_scene_00f755ca8954_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00147_scene_00f755ca8954_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,10.820597260086625,5.058106614950117
step_003000,3000,01d758be9706,,v4_main_text_r32,V4 main text rank32 B200 one epoch,1.0,1.0,reversed_future,v4_main_text_r32_step003000_correct,v4_main_text_r32_step003000_reversed_future,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_reversed_future_g1p000_seed231_all5/generated_action_lora/step_003000/scene_01d758be9706_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00083_scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00098_scene_01d758be9706_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,1.6830690878408927,1.2800169752237383
step_003000,3000,01d758be9706,,v4_main_text_r64,V4 main text rank64 B200 one epoch,1.0,1.0,reversed_future,v4_main_text_r64_step003000_correct,v4_main_text_r64_step003000_reversed_future,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_reversed_future_g1p000_seed231_all5/generated_action_lora/step_003000/scene_01d758be9706_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00143_scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00158_scene_01d758be9706_49ctx_72future_action_lora_step003000_reversed_future_g1p000_v1p000_seed231_24fps_121f.mp4,1.6163785016095196,1.4032403650418135
step_003000,3000,01d758be9706,,v4_main_text_r32,V4 main text rank32 B200 one epoch,1.0,1.0,shuffled,v4_main_text_r32_step003000_correct,v4_main_text_r32_step003000_shuffled,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_shuffled_g1p000_seed231_all5/generated_action_lora/step_003000/scene_01d758be9706_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00083_scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00093_scene_01d758be9706_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,1.9160726335313585,1.409167294211231
step_003000,3000,01d758be9706,,v4_main_text_r64,V4 main text rank64 B200 one epoch,1.0,1.0,shuffled,v4_main_text_r64_step003000_correct,v4_main_text_r64_step003000_shuffled,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r64_step003000_shuffled_g1p000_seed231_all5/generated_action_lora/step_003000/scene_01d758be9706_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00143_scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00153_scene_01d758be9706_49ctx_72future_action_lora_step003000_shuffled_g1p000_v1p000_seed231_24fps_121f.mp4,1.8366562878644024,1.4777931607385197
step_003000,3000,01d758be9706,,v4_main_text_r32,V4 main text rank32 B200 one epoch,1.0,1.0,zero,v4_main_text_r32_step003000_correct,v4_main_text_r32_step003000_zero,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_correct_g1p000_seed231_all5/generated_action_lora/step_003000/scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r32_step003000_zero_g1p000_seed231_all5/generated_action_lora/step_003000/scene_01d758be9706_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00083_scene_01d758be9706_49ctx_72future_action_lora_step003000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,b200_v4_rank_capacity_seed231_counterfactual/counterfactual/00088_scene_01d758be9706_49ctx_72future_action_lora_step003000_zero_g1p000_v1p000_seed231_24fps_121f.mp4,1.9845973827220775,1.4838061265542473
