scene_token,model_mode,generated_file,source_file,fps,context_frames,future_frames,total_frames,seed,using_lora,lora_step,future_mse,future_mae,future_psnr,future_global_ssim,context_mse,context_mae,context_psnr,context_global_ssim,generated_future_laplacian_sharpness,reference_future_laplacian_sharpness,sharpness_ratio_generated_over_reference,generated_future_fft_high_frequency_energy,reference_future_fft_high_frequency_energy,fft_high_frequency_energy_ratio_generated_over_reference,generated_future_temporal_delta_mae,reference_future_temporal_delta_mae,motion_ratio_generated_over_reference,temporal_delta_error_mae,generated_future_low_frequency_temporal_delta_mae,reference_future_low_frequency_temporal_delta_mae,low_frequency_motion_ratio_generated_over_reference,low_frequency_temporal_delta_error_mae,context_to_future_boundary_mae_generated,context_to_future_boundary_mae_reference,boundary_mae_ratio_generated_over_reference,copy_leakage_min_context_mse_downsampled,copy_leakage_future_mse_downsampled,copy_leakage_ratio_min_context_over_future
0081c4821701,v4_main_text_r16_continue_step020000,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step020000_g1p000_seed231_all5/generated_action_lora/step_020000/scene_0081c4821701_49ctx_72future_action_lora_step020000_correct_g1p000_v1p000_seed231/scene_0081c4821701_49ctx_72future_action_lora_step020000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_0081c4821701_frames_000009_000209_minterpolate_24fps.mp4,24,49,72,121,231,True,step_020000,3054.2333984375,33.98444366455078,13.281781389594308,0.7721225856084293,58.546321868896484,4.667989253997803,30.45580744844984,0.9940423394655776,111.40679168701172,439.26947021484375,0.25361833507920184,6319707.5,7068369.5,0.8940827867020817,7.751404285430908,7.687957763671875,1.0082527146622526,13.19385814666748,7.776784420013428,7.649399280548096,1.0166529598983365,13.21446704864502,3.616443634033203,6.45077657699585,0.5606214369491299,3360.9782189263237,3069.013671875,1.0951330226147051
00c73f2a3515,v4_main_text_r16_continue_step020000,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step020000_g1p000_seed231_all5/generated_action_lora/step_020000/scene_00c73f2a3515_49ctx_72future_action_lora_step020000_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step020000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_00c73f2a3515_frames_000010_000210_minterpolate_24fps.mp4,24,49,72,121,231,True,step_020000,827.3722534179688,14.16115951538086,18.95379408472693,0.6126974377058734,33.60546875,4.344996452331543,32.86670403279049,0.9820273292885212,21.347625732421875,73.74777221679688,0.2894680759937548,1428079.25,1476162.5,0.9674268584928827,2.761993646621704,3.0950305461883545,0.8923962479217539,4.84452486038208,2.747788906097412,3.112804412841797,0.8827374102791289,4.855584621429443,2.6039607524871826,3.7376415729522705,0.6966855172339007,947.8392060597738,826.5722045898438,1.1467107178254372
00f755ca8954,v4_main_text_r16_continue_step020000,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step020000_g1p000_seed231_all5/generated_action_lora/step_020000/scene_00f755ca8954_49ctx_72future_action_lora_step020000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step020000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_00f755ca8954_frames_000008_000208_minterpolate_24fps.mp4,24,49,72,121,231,True,step_020000,6596.5927734375,61.21826934814453,9.937606862020075,0.3859901710918121,111.30158233642578,6.4555230140686035,27.665790222736028,0.984956480898021,235.54806518554688,314.9461364746094,0.7478995228269343,7968749.5,6245396.0,1.27593982831513,7.90421724319458,14.631124496459961,0.540233065825325,19.13258934020996,7.958560466766357,14.568788528442383,0.5462746920396987,19.162193298339844,13.445483207702637,17.358816146850586,0.7745622220984265,5815.264244927301,6672.6865234375,0.8715026885350385
01d758be9706,v4_main_text_r16_continue_step020000,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step020000_g1p000_seed231_all5/generated_action_lora/step_020000/scene_01d758be9706_49ctx_72future_action_lora_step020000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step020000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_01d758be9706_frames_000010_000210_minterpolate_24fps.mp4,24,49,72,121,231,True,step_020000,999.6102294921875,16.795555114746094,18.13249669046473,0.9018715388165136,44.54862594604492,4.389430522918701,31.642460476297728,0.9958309739878198,43.74869155883789,170.26229858398438,0.2569487897360801,2857196.5,3399734.25,0.8404176002874343,2.719733953475952,5.403076648712158,0.5033676422347645,6.7988505363464355,2.6818904876708984,5.380655288696289,0.49843194625476733,6.764373302459717,1.2790578603744507,4.115085601806641,0.31082168978766994,1140.9712490505642,986.7659301757812,1.156273452658943
023de465f73a,v4_main_text_r16_continue_step020000,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step020000_g1p000_seed231_all5/generated_action_lora/step_020000/scene_023de465f73a_49ctx_72future_action_lora_step020000_correct_g1p000_v1p000_seed231/scene_023de465f73a_49ctx_72future_action_lora_step020000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_023de465f73a_frames_000009_000209_minterpolate_24fps.mp4,24,49,72,121,231,True,step_020000,174.4813690185547,6.937375068664551,25.713313007154724,0.8200742626200349,21.83155059814453,3.8108370304107666,34.73995778053761,0.970710243453052,11.53964614868164,36.264869689941406,0.31820453919574765,600433.6875,603392.5625,0.9950962686915784,1.4820860624313354,2.1478161811828613,0.6900432520324481,2.9303998947143555,1.457171082496643,2.1803247928619385,0.6683275295805496,2.9368948936462402,1.2008806467056274,2.0372021198272705,0.5894754550949747,190.28548426098294,169.3968048095703,1.1233121219428839
0081c4821701,v4_main_text_r16_continue_step022000,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step022000_g1p000_seed231_all5/generated_action_lora/step_022000/scene_0081c4821701_49ctx_72future_action_lora_step022000_correct_g1p000_v1p000_seed231/scene_0081c4821701_49ctx_72future_action_lora_step022000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_0081c4821701_frames_000009_000209_minterpolate_24fps.mp4,24,49,72,121,231,True,step_022000,3050.5810546875,33.95137023925781,13.286977920752022,0.7724202118858311,58.65822219848633,4.673542499542236,30.447514645330827,0.9940371351250614,111.314208984375,439.26947021484375,0.25340756991359303,6284066.5,7068369.5,0.8890404639995122,7.690210819244385,7.687957763671875,1.000293062948805,13.139143943786621,7.718016624450684,7.649399280548096,1.0089702918341676,13.158422470092773,3.454113006591797,6.45077657699585,0.5354569276061317,3357.3866975572373,3064.290283203125,1.0956490368946823
00c73f2a3515,v4_main_text_r16_continue_step022000,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step022000_g1p000_seed231_all5/generated_action_lora/step_022000/scene_00c73f2a3515_49ctx_72future_action_lora_step022000_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step022000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_00c73f2a3515_frames_000010_000210_minterpolate_24fps.mp4,24,49,72,121,231,True,step_022000,826.7930908203125,14.15968132019043,18.956835221230495,0.611424141868497,33.560298919677734,4.338313579559326,32.87254540457719,0.9820749735952036,21.382984161376953,73.74777221679688,0.28994752680145014,1428628.5,1476162.5,0.967798938125037,2.760103225708008,3.0950305461883545,0.8917854555933795,4.846656799316406,2.7475552558898926,3.112804412841797,0.8826623492805786,4.861333847045898,2.602311372756958,3.7376415729522705,0.6962442283360673,946.3597585890028,826.0364379882812,1.145663453895273
00f755ca8954,v4_main_text_r16_continue_step022000,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step022000_g1p000_seed231_all5/generated_action_lora/step_022000/scene_00f755ca8954_49ctx_72future_action_lora_step022000_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step022000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_00f755ca8954_frames_000008_000208_minterpolate_24fps.mp4,24,49,72,121,231,True,step_022000,6580.41552734375,61.13377380371094,9.948270424006658,0.3871599568410693,111.35883331298828,6.457489013671875,27.663556886048852,0.9849525180274792,235.7919921875,314.9461364746094,0.7486740266982425,7967568.5,6245396.0,1.2757507290170231,7.912211894989014,14.631124496459961,0.5407794798618106,19.143016815185547,7.968156337738037,14.568788528442383,0.5469333515399685,19.175077438354492,13.5210542678833,17.358816146850586,0.7789156906495855,5840.613252427843,6662.978515625,0.8765769300818438
01d758be9706,v4_main_text_r16_continue_step022000,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step022000_g1p000_seed231_all5/generated_action_lora/step_022000/scene_01d758be9706_49ctx_72future_action_lora_step022000_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step022000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_01d758be9706_frames_000010_000210_minterpolate_24fps.mp4,24,49,72,121,231,True,step_022000,994.4754028320312,16.669837951660156,18.15486315032822,0.9020159399388186,44.55449295043945,4.391840934753418,31.64188855296461,0.9958293626094621,43.39332962036133,170.26229858398438,0.25486164571516656,2826320.0,3399734.25,0.831335566890265,2.696989059448242,5.403076648712158,0.49915802325163733,6.788753509521484,2.658599615097046,5.380655288696289,0.4941033150148546,6.74951171875,1.4836082458496094,4.115085601806641,0.36052913339111653,1133.8561274210613,981.3484497070312,1.155406245110551
023de465f73a,v4_main_text_r16_continue_step022000,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step022000_g1p000_seed231_all5/generated_action_lora/step_022000/scene_023de465f73a_49ctx_72future_action_lora_step022000_correct_g1p000_v1p000_seed231/scene_023de465f73a_49ctx_72future_action_lora_step022000_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_023de465f73a_frames_000009_000209_minterpolate_24fps.mp4,24,49,72,121,231,True,step_022000,174.90357971191406,6.933135032653809,25.702816626915684,0.8199013755948266,21.817602157592773,3.8098201751708984,34.74273342706751,0.9707034575067204,11.359968185424805,36.264869689941406,0.313249938095756,598299.6875,603392.5625,0.991559599311435,1.4763239622116089,2.1478161811828613,0.6873604804478923,2.9265692234039307,1.45327627658844,2.1803247928619385,0.6665411875085088,2.9345359802246094,1.1736717224121094,2.0372021198272705,0.5761194291863501,190.3952849176195,169.62393188476562,1.122455321027253
0081c4821701,v4_main_text_r16_continue_step023976,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step023976_g1p000_seed231_all5/generated_action_lora/step_023976/scene_0081c4821701_49ctx_72future_action_lora_step023976_correct_g1p000_v1p000_seed231/scene_0081c4821701_49ctx_72future_action_lora_step023976_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_0081c4821701_frames_000009_000209_minterpolate_24fps.mp4,24,49,72,121,231,True,step_023976,3059.54345703125,33.978389739990234,13.274237346753843,0.7719243609543687,58.52267837524414,4.665607929229736,30.457561668430248,0.9940482814888323,112.16232299804688,439.26947021484375,0.255338307356505,6339364.5,7068369.5,0.8968637675209254,7.753457069396973,7.687957763671875,1.0085197275711637,13.194911003112793,7.783198356628418,7.649399280548096,1.0174914488279576,13.217256546020508,3.3354885578155518,6.45077657699585,0.5170677542468695,3363.4317241244844,3076.010986328125,1.0934394379844063
00c73f2a3515,v4_main_text_r16_continue_step023976,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step023976_g1p000_seed231_all5/generated_action_lora/step_023976/scene_00c73f2a3515_49ctx_72future_action_lora_step023976_correct_g1p000_v1p000_seed231/scene_00c73f2a3515_49ctx_72future_action_lora_step023976_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_00c73f2a3515_frames_000010_000210_minterpolate_24fps.mp4,24,49,72,121,231,True,step_023976,829.9718627929688,14.17329216003418,18.94016991432658,0.6114085009001995,33.55113220214844,4.339726448059082,32.87373180599893,0.9820891638159872,21.28803253173828,73.74777221679688,0.28866000818516513,1430907.625,1476162.5,0.9693428907725268,2.7608835697174072,3.0950305461883545,0.8920375836411496,4.846142292022705,2.7423880100250244,3.112804412841797,0.8810023523197832,4.858369827270508,2.6789588928222656,3.7376415729522705,0.716751149229706,949.9630572001139,829.20556640625,1.1456303426871854
00f755ca8954,v4_main_text_r16_continue_step023976,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step023976_g1p000_seed231_all5/generated_action_lora/step_023976/scene_00f755ca8954_49ctx_72future_action_lora_step023976_correct_g1p000_v1p000_seed231/scene_00f755ca8954_49ctx_72future_action_lora_step023976_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_00f755ca8954_frames_000008_000208_minterpolate_24fps.mp4,24,49,72,121,231,True,step_023976,6588.80322265625,61.210304260253906,9.942738235117048,0.38709740817506877,111.28565216064453,6.454540252685547,27.666411856538613,0.9849686263691956,230.58457946777344,314.9461364746094,0.7321397304594747,7996010.5,6245396.0,1.2803048037306202,7.7199506759643555,14.631124496459961,0.5276389164641595,18.99178123474121,7.785489559173584,14.568788528442383,0.5343951244795758,19.003887176513672,13.449074745178223,17.358816146850586,0.7747691220071071,5826.06709628635,6608.62744140625,0.8815850413632367
01d758be9706,v4_main_text_r16_continue_step023976,<repo>/data/b200_v4_rank_capacity_generated/distilled098_full112_lowfreq_motion_v4_b200_rank_capacity_24fps_minterpolate_seed231_runs/v4_main_text_r16_continue_step023976_g1p000_seed231_all5/generated_action_lora/step_023976/scene_01d758be9706_49ctx_72future_action_lora_step023976_correct_g1p000_v1p000_seed231/scene_01d758be9706_49ctx_72future_action_lora_step023976_correct_g1p000_v1p000_seed231_24fps_121f.mp4,waymo_full20s_201f_context_val_201f_10fps_20p0s_context_01d758be9706_frames_000010_000210_minterpolate_24fps.mp4,24,49,72,121,231,True,step_023976,991.931640625,16.708383560180664,18.165986172644462,0.9025264468534956,44.51262283325195,4.389496326446533,31.645971757417943,0.9958369378848946,43.61738967895508,170.26229858398438,0.25617761560666447,2814462.75,3399734.25,0.8278478678149623,2.688828468322754,5.403076648712158,0.4976476632001224,6.783329010009766,2.6494851112365723,5.380655288696289,0.4924093756391764,6.746469497680664,1.5037841796875,4.115085601806641,0.36543205298749937,1134.3471671210395,979.2545776367188,1.1583782123935669
