window_id,scenario_id,window_idx,frame_action_relpath,speed_delta,mean_yaw_rate,mean_abs_yaw_rate,mean_accel_x,future_y_displacement,abs_future_y_displacement,combined_action_score,is_low_action,is_brake,is_accelerate,is_turning,is_high_action
val_0414d4f697eb_w03_24fps_121f_ctx49_fut72,0414d4f697ebf7301d2ddfc1e578a6d9,3,frame_action_conditions_24fps/val/0414d4f697ebf7301d2ddfc1e578a6d9/val_0414d4f697eb_w03_24fps_121f_ctx49_fut72.npz,2.243091106414795,-0.011253226548433304,0.011253226548433304,0.28311365842819214,0.04348628222942352,0.04348628222942352,2.5374579913914204,False,False,True,False,True
val_0426ef72af3c_w00_24fps_121f_ctx49_fut72,0426ef72af3ce42152d3559ee3bf2b9b,0,frame_action_conditions_24fps/val/0426ef72af3ce42152d3559ee3bf2b9b/val_0426ef72af3c_w00_24fps_121f_ctx49_fut72.npz,0.8076329231262207,0.33639776706695557,0.33639776706695557,0.17681492865085602,13.055277824401855,13.055277824401855,1.3208456188440323,False,False,True,True,True
val_0426ef72af3c_w01_24fps_121f_ctx49_fut72,0426ef72af3ce42152d3559ee3bf2b9b,1,frame_action_conditions_24fps/val/0426ef72af3ce42152d3559ee3bf2b9b/val_0426ef72af3c_w01_24fps_121f_ctx49_fut72.npz,-1.4184951782226562,-0.03274351358413696,0.03274351358413696,-0.17635080218315125,-0.494876503944397,0.494876503944397,1.6275894939899445,False,True,False,True,True
val_0426ef72af3c_w02_24fps_121f_ctx49_fut72,0426ef72af3ce42152d3559ee3bf2b9b,2,frame_action_conditions_24fps/val/0426ef72af3ce42152d3559ee3bf2b9b/val_0426ef72af3c_w02_24fps_121f_ctx49_fut72.npz,-1.4643698930740356,-0.12645895779132843,0.12645895779132843,-0.17449675500392914,0.026122484356164932,0.026122484356164932,1.7653256058692932,False,True,False,True,True
val_0426ef72af3c_w03_24fps_121f_ctx49_fut72,0426ef72af3ce42152d3559ee3bf2b9b,3,frame_action_conditions_24fps/val/0426ef72af3ce42152d3559ee3bf2b9b/val_0426ef72af3c_w03_24fps_121f_ctx49_fut72.npz,-0.3063534200191498,0.05239478871226311,0.05239478871226311,-0.043267831206321716,0.3312021791934967,0.3312021791934967,0.4020160399377346,False,False,False,True,True
val_0441374eb46e_w00_24fps_121f_ctx49_fut72,0441374eb46e1d94536cf7fce1237e9f,0,frame_action_conditions_24fps/val/0441374eb46e1d94536cf7fce1237e9f/val_0441374eb46e_w00_24fps_121f_ctx49_fut72.npz,0.16147136688232422,-0.0007187894661910832,0.0007187894661910832,0.01667393557727337,0.06415605545043945,0.06415605545043945,0.17886409192578867,True,False,False,False,False
val_0441374eb46e_w01_24fps_121f_ctx49_fut72,0441374eb46e1d94536cf7fce1237e9f,1,frame_action_conditions_24fps/val/0441374eb46e1d94536cf7fce1237e9f/val_0441374eb46e_w01_24fps_121f_ctx49_fut72.npz,-1.6607651710510254,-0.00038740088348276913,0.00038740088348276913,-0.1912495344877243,-0.004576994571834803,0.004576994571834803,1.8524021064222325,False,True,False,False,True
val_0441374eb46e_w02_24fps_121f_ctx49_fut72,0441374eb46e1d94536cf7fce1237e9f,2,frame_action_conditions_24fps/val/0441374eb46e1d94536cf7fce1237e9f/val_0441374eb46e_w02_24fps_121f_ctx49_fut72.npz,-1.6186823844909668,-0.00021333390031941235,0.00021333390031941235,-0.19562458992004395,0.006445073056966066,0.006445073056966066,1.8145203083113302,False,True,False,False,True
val_0441374eb46e_w03_24fps_121f_ctx49_fut72,0441374eb46e1d94536cf7fce1237e9f,3,frame_action_conditions_24fps/val/0441374eb46e1d94536cf7fce1237e9f/val_0441374eb46e_w03_24fps_121f_ctx49_fut72.npz,3.5321507453918457,0.005616080481559038,0.005616080481559038,0.36486372351646423,1.0749962329864502,1.0749962329864502,3.902630549389869,False,False,True,False,True
val_04b1507c7b4a_w00_24fps_121f_ctx49_fut72,04b1507c7b4a33855b6f09a5b0050e70,0,frame_action_conditions_24fps/val/04b1507c7b4a33855b6f09a5b0050e70/val_04b1507c7b4a_w00_24fps_121f_ctx49_fut72.npz,-3.012538433074951,-0.007930813357234001,0.007930813357234001,-0.3319287896156311,0.3510999083518982,0.3510999083518982,3.3523980360478163,False,True,False,False,True
val_04b1507c7b4a_w01_24fps_121f_ctx49_fut72,04b1507c7b4a33855b6f09a5b0050e70,1,frame_action_conditions_24fps/val/04b1507c7b4a33855b6f09a5b0050e70/val_04b1507c7b4a_w01_24fps_121f_ctx49_fut72.npz,-3.14408802986145,0.004005018156021833,0.004005018156021833,-0.25447115302085876,-0.8576914668083191,0.8576914668083191,3.402564201038331,False,True,False,False,True
val_04b1507c7b4a_w02_24fps_121f_ctx49_fut72,04b1507c7b4a33855b6f09a5b0050e70,2,frame_action_conditions_24fps/val/04b1507c7b4a33855b6f09a5b0050e70/val_04b1507c7b4a_w02_24fps_121f_ctx49_fut72.npz,0.6290950775146484,0.048159465193748474,0.048159465193748474,0.13412612676620483,2.0410866737365723,2.0410866737365723,0.8113806694746017,False,False,True,True,True
val_04b1507c7b4a_w03_24fps_121f_ctx49_fut72,04b1507c7b4a33855b6f09a5b0050e70,3,frame_action_conditions_24fps/val/04b1507c7b4a33855b6f09a5b0050e70/val_04b1507c7b4a_w03_24fps_121f_ctx49_fut72.npz,0.36988115310668945,-0.009268352761864662,0.009268352761864662,0.06802194565534592,-0.48503440618515015,0.48503440618515015,0.44717145152390003,False,False,False,False,False
val_04b162cce96c_w00_24fps_121f_ctx49_fut72,04b162cce96ccaebd5e4ed92c60e66ac,0,frame_action_conditions_24fps/val/04b162cce96ccaebd5e4ed92c60e66ac/val_04b162cce96c_w00_24fps_121f_ctx49_fut72.npz,0.9557576179504395,-0.01241273246705532,0.01241273246705532,0.14155904948711395,-0.6230067610740662,0.6230067610740662,1.1097293999046087,False,False,True,False,True
val_04b162cce96c_w01_24fps_121f_ctx49_fut72,04b162cce96ccaebd5e4ed92c60e66ac,1,frame_action_conditions_24fps/val/04b162cce96ccaebd5e4ed92c60e66ac/val_04b162cce96c_w01_24fps_121f_ctx49_fut72.npz,-0.8679776191711426,-0.007079665083438158,0.007079665083438158,-0.1349479854106903,-0.6580178141593933,0.6580178141593933,1.010005269665271,False,True,False,False,True
val_04b162cce96c_w02_24fps_121f_ctx49_fut72,04b162cce96ccaebd5e4ed92c60e66ac,2,frame_action_conditions_24fps/val/04b162cce96ccaebd5e4ed92c60e66ac/val_04b162cce96c_w02_24fps_121f_ctx49_fut72.npz,-2.1664977073669434,-0.015754951164126396,0.015754951164126396,-0.28290247917175293,-0.22335392236709595,0.22335392236709595,2.4651551377028227,False,True,False,False,True
val_04b162cce96c_w03_24fps_121f_ctx49_fut72,04b162cce96ccaebd5e4ed92c60e66ac,3,frame_action_conditions_24fps/val/04b162cce96ccaebd5e4ed92c60e66ac/val_04b162cce96c_w03_24fps_121f_ctx49_fut72.npz,-0.4242745041847229,0.0036564532201737165,0.0036564532201737165,-0.11005714535713196,0.0010997629724442959,0.0010997629724442959,0.5379881027620286,False,False,False,False,False
val_04fcff6d002a_w00_24fps_121f_ctx49_fut72,04fcff6d002a8cc76666a30f7bde20b2,0,frame_action_conditions_24fps/val/04fcff6d002a8cc76666a30f7bde20b2/val_04fcff6d002a_w00_24fps_121f_ctx49_fut72.npz,3.312074661254883,0.0006146240630187094,0.0006146240630187094,0.4124002456665039,0.08503779768943787,0.08503779768943787,3.7250895309844054,False,False,True,False,True
val_04fcff6d002a_w01_24fps_121f_ctx49_fut72,04fcff6d002a8cc76666a30f7bde20b2,1,frame_action_conditions_24fps/val/04fcff6d002a8cc76666a30f7bde20b2/val_04fcff6d002a_w01_24fps_121f_ctx49_fut72.npz,-0.4430084228515625,-0.0015694554895162582,0.0015694554895162582,-0.020944595336914062,-0.26967817544937134,0.26967817544937134,0.4655224736779928,False,False,False,False,False
val_04fcff6d002a_w02_24fps_121f_ctx49_fut72,04fcff6d002a8cc76666a30f7bde20b2,2,frame_action_conditions_24fps/val/04fcff6d002a8cc76666a30f7bde20b2/val_04fcff6d002a_w02_24fps_121f_ctx49_fut72.npz,0.16176128387451172,0.00456293486058712,0.00456293486058712,0.01699277013540268,0.11801034957170486,0.11801034957170486,0.18331698887050152,True,False,False,False,False
val_04fcff6d002a_w03_24fps_121f_ctx49_fut72,04fcff6d002a8cc76666a30f7bde20b2,3,frame_action_conditions_24fps/val/04fcff6d002a8cc76666a30f7bde20b2/val_04fcff6d002a_w03_24fps_121f_ctx49_fut72.npz,0.18228530883789062,-0.001070318161509931,0.001070318161509931,0.023465756326913834,-0.13205748796463013,0.13205748796463013,0.2068213833263144,True,False,False,False,False
val_053cb7c6b8b7_w00_24fps_121f_ctx49_fut72,053cb7c6b8b71cc8ed1d9f3b2b5b8636,0,frame_action_conditions_24fps/val/053cb7c6b8b71cc8ed1d9f3b2b5b8636/val_053cb7c6b8b7_w00_24fps_121f_ctx49_fut72.npz,3.4252021312713623,-0.0009517429862171412,0.0009517429862171412,0.37916097044944763,0.09116062521934509,0.09116062521934509,3.805314844707027,False,False,True,False,True
val_053cb7c6b8b7_w01_24fps_121f_ctx49_fut72,053cb7c6b8b71cc8ed1d9f3b2b5b8636,1,frame_action_conditions_24fps/val/053cb7c6b8b71cc8ed1d9f3b2b5b8636/val_053cb7c6b8b7_w01_24fps_121f_ctx49_fut72.npz,0.4399375915527344,-0.000358737597707659,0.000358737597707659,0.06305777281522751,0.6413242816925049,0.6413242816925049,0.5033541019656695,False,False,False,False,False
val_053cb7c6b8b7_w02_24fps_121f_ctx49_fut72,053cb7c6b8b71cc8ed1d9f3b2b5b8636,2,frame_action_conditions_24fps/val/053cb7c6b8b71cc8ed1d9f3b2b5b8636/val_053cb7c6b8b7_w02_24fps_121f_ctx49_fut72.npz,-5.010000228881836,0.010181895457208157,0.010181895457208157,-0.45063474774360657,-1.601522445678711,1.601522445678711,5.470816872082651,False,True,False,False,True
val_053cb7c6b8b7_w03_24fps_121f_ctx49_fut72,053cb7c6b8b71cc8ed1d9f3b2b5b8636,3,frame_action_conditions_24fps/val/053cb7c6b8b71cc8ed1d9f3b2b5b8636/val_053cb7c6b8b7_w03_24fps_121f_ctx49_fut72.npz,-1.2462315559387207,0.010090872645378113,0.010090872645378113,-0.11634834855794907,0.40791618824005127,0.40791618824005127,1.3726707771420479,False,True,False,False,True
val_0593b8a202e0_w00_24fps_121f_ctx49_fut72,0593b8a202e06059ec96f3d5941900d6,0,frame_action_conditions_24fps/val/0593b8a202e06059ec96f3d5941900d6/val_0593b8a202e0_w00_24fps_121f_ctx49_fut72.npz,0.0,0.0,0.0,0.0,0.0370500348508358,0.0370500348508358,0.0,True,False,False,False,False
val_0593b8a202e0_w01_24fps_121f_ctx49_fut72,0593b8a202e06059ec96f3d5941900d6,1,frame_action_conditions_24fps/val/0593b8a202e06059ec96f3d5941900d6/val_0593b8a202e0_w01_24fps_121f_ctx49_fut72.npz,0.40250587463378906,-0.0004480769275687635,0.0004480769275687635,0.11593005061149597,-7.514309406280518,7.514309406280518,0.5188840021728538,False,False,False,True,True
val_0593b8a202e0_w02_24fps_121f_ctx49_fut72,0593b8a202e06059ec96f3d5941900d6,2,frame_action_conditions_24fps/val/0593b8a202e06059ec96f3d5941900d6/val_0593b8a202e0_w02_24fps_121f_ctx49_fut72.npz,3.8929343223571777,-0.23278824985027313,0.23278824985027313,0.4514058530330658,-8.958256721496582,8.958256721496582,4.577128425240517,False,False,True,True,True
val_0593b8a202e0_w03_24fps_121f_ctx49_fut72,0593b8a202e06059ec96f3d5941900d6,3,frame_action_conditions_24fps/val/0593b8a202e06059ec96f3d5941900d6/val_0593b8a202e0_w03_24fps_121f_ctx49_fut72.npz,0.0842580795288086,-0.0009269630536437035,0.0009269630536437035,-0.004250391852110624,-0.34222525358200073,0.34222525358200073,0.08943543443456292,True,False,False,False,False
val_05e1f9ef75f7_w00_24fps_121f_ctx49_fut72,05e1f9ef75f7e47d67f096e05d167dcb,0,frame_action_conditions_24fps/val/05e1f9ef75f7e47d67f096e05d167dcb/val_05e1f9ef75f7_w00_24fps_121f_ctx49_fut72.npz,4.128721714019775,0.002258917083963752,0.002258917083963752,0.4290606677532196,-0.1735212504863739,0.1735212504863739,4.560041298856959,False,False,True,False,True
val_05e1f9ef75f7_w01_24fps_121f_ctx49_fut72,05e1f9ef75f7e47d67f096e05d167dcb,1,frame_action_conditions_24fps/val/05e1f9ef75f7e47d67f096e05d167dcb/val_05e1f9ef75f7_w01_24fps_121f_ctx49_fut72.npz,1.3113374710083008,-0.00015794849605299532,0.00015794849605299532,0.17830699682235718,-0.1916741281747818,0.1916741281747818,1.489802416326711,False,False,True,False,True
val_05e1f9ef75f7_w02_24fps_121f_ctx49_fut72,05e1f9ef75f7e47d67f096e05d167dcb,2,frame_action_conditions_24fps/val/05e1f9ef75f7e47d67f096e05d167dcb/val_05e1f9ef75f7_w02_24fps_121f_ctx49_fut72.npz,-7.684678077697754,0.011637281626462936,0.011637281626462936,-0.770614504814148,0.040132030844688416,0.040132030844688416,8.466929864138365,False,True,False,False,True
val_05e1f9ef75f7_w03_24fps_121f_ctx49_fut72,05e1f9ef75f7e47d67f096e05d167dcb,3,frame_action_conditions_24fps/val/05e1f9ef75f7e47d67f096e05d167dcb/val_05e1f9ef75f7_w03_24fps_121f_ctx49_fut72.npz,1.2025563716888428,-0.012488924898207188,0.012488924898207188,0.1505504697561264,0.695587158203125,0.695587158203125,1.3655957663431764,False,False,True,False,True
val_06a63756c3dc_w00_24fps_121f_ctx49_fut72,06a63756c3dc03b0a1778312c6468d58,0,frame_action_conditions_24fps/val/06a63756c3dc03b0a1778312c6468d58/val_06a63756c3dc_w00_24fps_121f_ctx49_fut72.npz,0.0,0.0,0.0,0.0,0.3629964292049408,0.3629964292049408,0.0,True,False,False,False,False
val_06a63756c3dc_w01_24fps_121f_ctx49_fut72,06a63756c3dc03b0a1778312c6468d58,1,frame_action_conditions_24fps/val/06a63756c3dc03b0a1778312c6468d58/val_06a63756c3dc_w01_24fps_121f_ctx49_fut72.npz,0.8480702638626099,0.0878637507557869,0.0878637507557869,0.1232924610376358,4.800612449645996,4.800612449645996,1.0592264756560326,False,False,True,True,True
val_06a63756c3dc_w02_24fps_121f_ctx49_fut72,06a63756c3dc03b0a1778312c6468d58,2,frame_action_conditions_24fps/val/06a63756c3dc03b0a1778312c6468d58/val_06a63756c3dc_w02_24fps_121f_ctx49_fut72.npz,-0.1754746437072754,0.028446385636925697,0.028446385636925697,-0.02545872889459133,3.439321279525757,3.439321279525757,0.22937975823879242,True,False,False,True,True
val_06a63756c3dc_w03_24fps_121f_ctx49_fut72,06a63756c3dc03b0a1778312c6468d58,3,frame_action_conditions_24fps/val/06a63756c3dc03b0a1778312c6468d58/val_06a63756c3dc_w03_24fps_121f_ctx49_fut72.npz,-0.6930884122848511,0.28185367584228516,0.28185367584228516,-0.06510511040687561,4.30858039855957,4.30858039855957,1.0400471985340118,False,False,False,True,True
val_06a6ff41e238_w00_24fps_121f_ctx49_fut72,06a6ff41e238ac25ca0ce315ab895329,0,frame_action_conditions_24fps/val/06a6ff41e238ac25ca0ce315ab895329/val_06a6ff41e238_w00_24fps_121f_ctx49_fut72.npz,-1.6144828796386719,0.006084913853555918,0.006084913853555918,-0.16951057314872742,0.0005422532558441162,0.0005422532558441162,1.7900783666409552,False,True,False,False,True
