model_key,model_label,checkpoint_step,scene_token,scenario_id,window_id,window_idx,source_relpath,S_rgb,S_delta,S_rgb_correct_vs_zero,S_rgb_correct_vs_shuffled,S_rgb_correct_vs_reversed_future,S_delta_correct_vs_zero,S_delta_correct_vs_shuffled,S_delta_correct_vs_reversed_future,delta_psnr,delta_ssim,delta_temporal_error,delta_lowfreq_temporal_error,delta_motion_ratio_error,delta_lowfreq_motion_ratio_error,flow_magnitude_error_correct,flow_x_error_correct,flow_y_error_correct,flow_magnitude_error_wrong_mean,flow_x_error_wrong_mean,flow_y_error_wrong_mean,delta_flow_magnitude_error,delta_flow_x_error,delta_flow_y_error
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,04b162cce96c,04b162cce96ccaebd5e4ed92c60e66ac,val_04b162cce96c_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/04b162cce96ccaebd5e4ed92c60e66ac/val_04b162cce96c_w00_24fps_121f_ctx49_fut72.mp4,0.8548874656359354,0.8131202459335327,0.8688629865646362,0.8599529266357422,0.835846483707428,0.8168472647666931,0.8149845600128174,0.8075289130210876,0.024724542466362465,0.0010706773262422198,0.0033582051595053564,0.003573894500732422,-0.0025418488579493914,-0.0012641900482123214,0.05224673856388451,0.026666212657635857,0.015557892112569378,0.04979237823775332,0.02698502015096671,0.01789031172114791,-0.002454360326131187,0.0003188074933308527,0.0023324196085785336
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,04fcff6d002a,04fcff6d002a8cc76666a30f7bde20b2,val_04fcff6d002a_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/04fcff6d002a8cc76666a30f7bde20b2/val_04fcff6d002a_w00_24fps_121f_ctx49_fut72.mp4,1.1547452608744304,1.0588661034901936,1.1474868059158325,1.19284987449646,1.1238991022109985,1.0543320178985596,1.0952856540679932,1.0269806385040283,-0.03382058697084389,-0.0035876005136288303,0.014132658640543472,0.014369169871012222,-0.008922777600642251,-0.009244488340364232,0.34990893168882886,0.15959661216898396,0.231055429035967,0.3438838196523262,0.17024422538551418,0.22731473861318643,-0.006025112036502689,0.01064761321653021,-0.0037406904227805793
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,053cb7c6b8b7,053cb7c6b8b71cc8ed1d9f3b2b5b8636,val_053cb7c6b8b7_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/053cb7c6b8b71cc8ed1d9f3b2b5b8636/val_053cb7c6b8b7_w00_24fps_121f_ctx49_fut72.mp4,2.3457327683766684,1.3142269452412922,2.4604406356811523,2.1321609020233154,2.444596767425537,1.3708879947662354,1.221553087234497,1.3502397537231445,-0.034472564959422414,-0.0013622075583437088,-0.013993581136067412,-0.006816069285075166,0.005820600165183265,0.00410087896031619,1.059202297336676,0.01555391629649834,0.16909198986832052,1.0915224983385114,0.004204850538041105,0.1572689691727812,0.032320201001835525,-0.011349065758457236,-0.011823020695539338
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,0593b8a202e0,0593b8a202e06059ec96f3d5941900d6,val_0593b8a202e0_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/0593b8a202e06059ec96f3d5941900d6/val_0593b8a202e0_w00_24fps_121f_ctx49_fut72.mp4,1.6632420619328816,0.4433750609556834,1.8045759201049805,1.726826786994934,1.4583234786987305,0.4316188395023346,0.4504491984844208,0.4480571448802948,-0.033449319743109385,-0.00011664909514152999,-0.006554583708445194,-0.007169504960378048,0.012895274677216961,0.01118013900148751,0.016198061237281014,0.006251655582507904,0.02205085656499829,0.01869869463597283,0.00499874410910927,0.023523015973764952,0.0025006333986918143,-0.0012529114733986343,0.0014721594087666635
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,05e1f9ef75f7,05e1f9ef75f7e47d67f096e05d167dcb,val_05e1f9ef75f7_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/05e1f9ef75f7e47d67f096e05d167dcb/val_05e1f9ef75f7_w00_24fps_121f_ctx49_fut72.mp4,1.5493063529332478,0.43012232581774396,1.621439814567566,1.4564207792282104,1.5700584650039673,0.4659474790096283,0.37663593888282776,0.44778355956077576,0.001026689080440235,-7.418861493790896e-05,0.0021062692006430517,0.0010941823323569189,-0.0027181891911999267,-0.002249398411639958,0.751517285338857,0.03254145349968565,0.25553690783933486,0.7495296327679446,0.030736944553526973,0.2543730507084437,-0.0019876525709123793,-0.001804508946158679,-0.0011638571308911771
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,06a63756c3dc,06a63756c3dc03b0a1778312c6468d58,val_06a63756c3dc_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/06a63756c3dc03b0a1778312c6468d58/val_06a63756c3dc_w00_24fps_121f_ctx49_fut72.mp4,2.809814135233561,2.5800761381785073,2.361534833908081,3.8566019535064697,2.211305618286133,2.274143934249878,3.294243812561035,2.1718406677246094,-0.003995974756483278,-0.00018721954994427303,0.009722391764323213,0.00908454259236624,0.032187967885715096,0.0315169562426032,1.694797638380392,1.2045393999538976,1.1300516472467943,1.6939803857751417,1.2000375073050347,1.1303836819759896,-0.0008172526052503404,-0.004501892648862915,0.0003320347291952963
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,06a6ff41e238,06a6ff41e238ac25ca0ce315ab895329,val_06a6ff41e238_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/06a6ff41e238ac25ca0ce315ab895329/val_06a6ff41e238_w00_24fps_121f_ctx49_fut72.mp4,1.9183344841003418,2.086894989013672,2.0491888523101807,1.853898048400879,1.8519165515899658,2.2692008018493652,2.0010645389556885,1.990419626235962,-0.0021244153720445524,-4.904838619501639e-05,0.0005903244018554688,0.0017010370890293558,0.0017536544166935064,0.0023640682506549937,0.6149984923276031,0.13935472748496314,0.2623251703652469,0.6026745998498163,0.16464225451151526,0.2716602285703024,-0.012323892477786758,0.025287527026552126,0.009335058205055535
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,06c2249c2322,06c2249c2322e0ffc01851bfb8eb8c4a,val_06c2249c2322_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/06c2249c2322e0ffc01851bfb8eb8c4a/val_06c2249c2322_w00_24fps_121f_ctx49_fut72.mp4,1.7543609142303467,1.4678517977396648,1.6936132907867432,1.7992833852767944,1.7701860666275024,1.4322664737701416,1.5009653568267822,1.4703235626220703,0.0024026074788210394,0.0003058897794139259,-0.0008289813995361328,-0.0027623971303305517,-0.0023533220227403423,-0.002549806675647262,0.717071143063632,0.031157937239516865,0.08177003670822491,0.7155294635079125,0.026757922475085114,0.07784258190429574,-0.0015416795557194884,-0.004400014764431751,-0.00392745480392917
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,0753089b73ce,0753089b73ce77d5c9e37dc924786b7f,val_0753089b73ce_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/0753089b73ce77d5c9e37dc924786b7f/val_0753089b73ce_w00_24fps_121f_ctx49_fut72.mp4,1.5725979804992676,1.019496738910675,1.6595427989959717,1.5648106336593628,1.4934405088424683,1.0795371532440186,0.9883538484573364,0.9905992150306702,0.1960040728503749,0.008752466580593254,0.01296059290568019,0.01572863260904933,-0.010588623987876772,-0.01304532275174275,0.013394388285550285,0.2697453525933351,0.1040994721380147,0.015002438516327802,0.25571964861768653,0.10725054054549245,0.0016080502307775166,-0.014025703975648562,0.003151068407477753
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,07b4716982f8,07b4716982f88d85c6e5b350883b2d9b,val_07b4716982f8_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/07b4716982f88d85c6e5b350883b2d9b/val_07b4716982f8_w00_24fps_121f_ctx49_fut72.mp4,2.0634048779805503,2.0371042490005493,1.9046363830566406,2.0815229415893555,2.2040553092956543,1.9298750162124634,2.072350025177002,2.1090877056121826,0.002939632506851808,0.00037781732592712114,0.009358088175455137,0.009416580200195312,-0.002924199599653343,-0.0034339989014806616,0.43698088689283887,0.19065321270715108,0.6910329081795432,0.4248885349793867,0.20652888737844696,0.6820913815137112,-0.012092351913452148,0.015875674671295886,-0.008941526665832034
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,07f5a2d295a8,07f5a2d295a8ba9caf5c75d25a31a3c0,val_07f5a2d295a8_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/07f5a2d295a8ba9caf5c75d25a31a3c0/val_07f5a2d295a8_w00_24fps_121f_ctx49_fut72.mp4,2.3860127528508506,2.349541982014974,2.5532338619232178,2.613090753555298,1.9917136430740356,2.4325122833251953,2.5201854705810547,2.095928192138672,-0.006193328692924993,-0.0008432145827914628,-0.017406463623046875,-0.013435999552408262,0.0025945935493414396,0.0015871136078562387,0.09101653099060059,0.202688069506125,0.9015683369203047,0.10567226554408234,0.2032917706352292,0.9110548387874257,0.01465573455348175,0.0006037011291042116,0.009486501867120967
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,0824d90db439,0824d90db4395e53f693374259e5b1d8,val_0824d90db439_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/0824d90db4395e53f693374259e5b1d8/val_0824d90db439_w00_24fps_121f_ctx49_fut72.mp4,9.43053642908732,0.6320844888687134,6.782548904418945,7.351471424102783,14.157588958740234,0.5442163944244385,0.5753181576728821,0.7767189145088196,-0.022417853312653335,-0.005603092032623325,0.034037113189697266,0.03542176882425929,0.08266248931415587,0.07519502058834426,0.6621687908402898,0.21767126955621113,0.09283120393626054,0.5781539335959788,0.0651232791909327,0.10524993510140727,-0.08401485724431101,-0.15254799036527844,0.012418731165146732
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,086adac6586a,086adac6586a693811e6e0901532bc3c,val_086adac6586a_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/086adac6586a693811e6e0901532bc3c/val_086adac6586a_w00_24fps_121f_ctx49_fut72.mp4,2.8534791469573975,2.1572596232096353,3.087430715560913,2.75779128074646,2.7152154445648193,2.28790020942688,2.085767984390259,2.0981106758117676,-0.07511963359794827,-0.0024438081885321816,0.00013462702433253426,-0.005435943603515625,-0.0026936419007812518,-0.017239762902927502,1.3855431653897872,0.18531421061859213,1.3807721228381111,1.3686221165751868,0.18965576705522835,1.3624399033530306,-0.016921048814600326,0.004341556436636224,-0.01833221948508057
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,0893a68205b4,0893a68205b49db42f5aeff87a9412ff,val_0893a68205b4_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/0893a68205b49db42f5aeff87a9412ff/val_0893a68205b4_w00_24fps_121f_ctx49_fut72.mp4,2.5164679686228433,2.953654686609904,2.4117050170898438,2.4137136936187744,2.723985195159912,2.8629746437072754,2.8288350105285645,3.169154405593872,-0.0019152761373604221,-1.240266395841072e-05,0.0067996978759765625,0.026981989542642637,-0.0006767880965083406,-0.0018060545771640402,0.4014997048811484,0.08779709582979023,0.4054495096206665,0.40312719345092773,0.08828960088166322,0.40773305567828094,0.001627488569779345,0.0004925050518729962,0.0022835460576144384
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,08c980dc4d52,08c980dc4d5291e938e3aa785fced231,val_08c980dc4d52_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/08c980dc4d5291e938e3aa785fced231/val_08c980dc4d52_w00_24fps_121f_ctx49_fut72.mp4,1.7880336840947468,1.5377488533655803,1.8266535997390747,1.7721537351608276,1.7652937173843384,1.5343676805496216,1.5582112073898315,1.5206676721572876,-0.00178236855670022,-0.0002860840332335468,0.010128180185954072,0.007629235585530303,-0.002240002975952171,-0.0019680925939492555,0.34616994857788086,0.16954525424675507,0.5748541260307486,0.3330821051742093,0.16438460824164478,0.5954994021943122,-0.013087843403671584,-0.005160646005110292,0.020645276163563597
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,0931d95064ce,0931d95064ce771d7216263d53be126f,val_0931d95064ce_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/0931d95064ce771d7216263d53be126f/val_0931d95064ce_w00_24fps_121f_ctx49_fut72.mp4,1.3434356451034546,0.29730965693791706,1.32966947555542,1.342530608177185,1.3581068515777588,0.27732154726982117,0.30610519647598267,0.3085022270679474,0.014721058552389366,0.00013826696349383827,-0.004314223925272698,-0.003138303756713867,0.00861837398283638,0.0074023994132164095,0.13742759146473624,0.06669170686721125,0.022628312930464745,0.1398490946175474,0.06487450582701997,0.020837994653971473,0.002421503152811172,-0.0018172010401912853,-0.0017903182764932718
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,09dce07c16ad,09dce07c16adc23fd7ea2c4282587489,val_09dce07c16ad_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/09dce07c16adc23fd7ea2c4282587489/val_09dce07c16ad_w00_24fps_121f_ctx49_fut72.mp4,1.861553430557251,1.7660852273305256,1.8893941640853882,1.8266024589538574,1.8686636686325073,1.7858895063400269,1.7620035409927368,1.7503626346588135,-0.003839832634314533,-0.00020923659620619706,0.0001767476399727741,-0.0002943674723319134,0.00017500828851724215,0.00017370445138542578,7.698890718546781,9.201944195072759,0.09036634320562537,7.698459466298421,9.203420473375555,0.08842884229891229,-0.0004312522483598258,0.0014762783027961746,-0.0019375009067130744
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,09e7f15270ce,09e7f15270ce9c3ea038d36c67f8ecc9,val_09e7f15270ce_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/09e7f15270ce9c3ea038d36c67f8ecc9/val_09e7f15270ce_w00_24fps_121f_ctx49_fut72.mp4,4.101492325464885,3.02433713277181,3.255445718765259,5.044775009155273,4.004256248474121,2.659456968307495,3.480844736099243,2.9327096939086914,-0.02932973126812577,-0.002981767637310395,-0.008727391560872988,-0.002842267354330019,-0.0015921351542647622,-0.001572872700526251,1.394013599915938,1.3779046928340737,0.6087141524661671,1.3870510549256296,1.3785064590699745,0.5812700336629694,-0.00696254499030835,0.0006017662359008025,-0.027444118803197748
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,0aa96f6f7fbe,0aa96f6f7fbe3f29c65db92b52fa17ef,val_0aa96f6f7fbe_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/0aa96f6f7fbe3f29c65db92b52fa17ef/val_0aa96f6f7fbe_w00_24fps_121f_ctx49_fut72.mp4,1.668327768643697,1.59602689743042,1.5963956117630005,1.8094626665115356,1.5991250276565552,1.546862006187439,1.7043288946151733,1.5368897914886475,-0.016632648878605494,-0.00018364687805505486,-0.00989468892415335,-0.0103607177734375,0.0036077674564563428,0.0037245033438842307,0.36492044275457225,0.04997263035990973,0.4766725979068063,0.3329488833745322,0.04924053924553323,0.4612970568917015,-0.03197155938004004,-0.0007320911143764985,-0.015375541015104799
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,0c1bdcfac7be,0c1bdcfac7be564a0c75d3bb4234e47d,val_0c1bdcfac7be_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/0c1bdcfac7be564a0c75d3bb4234e47d/val_0c1bdcfac7be_w00_24fps_121f_ctx49_fut72.mp4,22.312367757161457,5.162222544352214,18.529237747192383,23.957469940185547,24.450395584106445,5.105329990386963,5.155035972595215,5.226301670074463,0.0389568698354239,0.05111439315280286,0.278923193613688,0.2896359761555991,0.9272666183067209,0.8447769475789091,1.4979679304259743,0.007708952957975932,0.7321267382834445,1.5055726042694666,0.42240906877365586,0.6298041093360746,0.007604673843492282,0.41470011581567995,-0.10232262894736999
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,0c8bd5520f42,0c8bd5520f4262ef6c37e79913c82e8d,val_0c8bd5520f42_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/0c8bd5520f4262ef6c37e79913c82e8d/val_0c8bd5520f42_w00_24fps_121f_ctx49_fut72.mp4,1.5893126328786213,1.6529767910639446,1.5713114738464355,1.5734556913375854,1.6231707334518433,1.649125099182129,1.6340758800506592,1.6757293939590454,-0.011342500714434323,-0.00021985679862657204,-0.004519303639729522,-2.3523966471650226e-05,-0.0015056839330884197,-0.0021262133549888595,0.21165787089954713,0.2252340228720145,0.09443716975775629,0.21412768869689006,0.22612047330899673,0.09424718672578986,0.002469817797342927,0.000886450436982239,-0.00018998303196643418
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,0cdf4bedea5f,0cdf4bedea5f52bfb54edea6cbdbb15e,val_0cdf4bedea5f_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/0cdf4bedea5f52bfb54edea6cbdbb15e/val_0cdf4bedea5f_w00_24fps_121f_ctx49_fut72.mp4,1.3449435234069824,1.417008360226949,1.332281470298767,1.3443946838378906,1.3581544160842896,1.4267501831054688,1.4371577501296997,1.3871171474456787,0.05366752672183139,0.002192306114926379,0.01327594121297171,0.01912196477254202,0.0038111486935336614,0.004299049832449109,1.805826468901201,0.3532113216140053,0.8888175677169453,1.7599690502340144,0.2825112649888703,0.8919007755590208,-0.04585741866718651,-0.07070005662513501,0.003083207842075497
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,0d94d2a36405,0d94d2a36405c21b1fc19601c41e8d23,val_0d94d2a36405_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/0d94d2a36405c21b1fc19601c41e8d23/val_0d94d2a36405_w00_24fps_121f_ctx49_fut72.mp4,1.3870277802149455,1.4203842083613079,1.3623878955841064,1.3883413076400757,1.4103541374206543,1.3976560831069946,1.4338266849517822,1.4296698570251465,0.0007547335642392738,6.85330499283765e-05,0.0067272186279296875,0.005035718282063506,0.0004156896656855036,0.00010036488423928458,0.08502120321447193,0.009448615664785553,0.17234517633914948,0.07910664515061801,0.010628484415285503,0.16815238152489523,-0.0059145580638539225,0.0011798687504999492,-0.004192794814254247
v4_r64_selected_step018000,V4 rank 64 selected step 18000,18000,0e871c9836cb,0e871c9836cb94ce7adaf502567b2b35,val_0e871c9836cb_w00_24fps_121f_ctx49_fut72,0,mp4_windows/val/0e871c9836cb94ce7adaf502567b2b35/val_0e871c9836cb_w00_24fps_121f_ctx49_fut72.mp4,3.778776168823242,3.3462515672047934,3.3447673320770264,3.817866563796997,4.173694610595703,3.1142184734344482,3.388364791870117,3.5361714363098145,-0.0010063765229855193,-0.00020570420828092129,0.012949943542480469,0.027590115865072207,-0.003304752839561498,-0.0030272453643670483,0.5936260656876997,0.18927434628660023,0.2817858891053633,0.5784745216369632,0.18314697977268327,0.2750426946264324,-0.015151544050736487,-0.00612736651391696,-0.006743194478930903
